year,week,mmwr_week,week_ending_date,state,deaths,population,mortality_rate_per_100k,data_source
2018,1,1,,New York,3648.0,19542209,18.7,Archived NCHS
2018,1,1,,North Carolina,2115.0,10383620,20.4,Archived NCHS
2018,1,1,,North Dakota,155.0,760077,20.4,Archived NCHS
2018,1,1,,Ohio,2925.0,11689442,25.0,Archived NCHS
2018,1,1,,Oklahoma,956.0,3943079,24.2,Archived NCHS
2018,1,1,,Oregon,794.0,4190713,18.9,Archived NCHS
2018,1,1,,Pennsylvania,2986.0,12807060,23.3,Archived NCHS
2018,1,1,,Rhode Island,239.0,1058287,22.6,Archived NCHS
2018,1,1,,South Carolina,1081.0,5084127,21.3,Archived NCHS
2018,1,1,,South Dakota,165.0,882235,18.7,Archived NCHS
2018,1,1,,Tennessee,1649.0,6770010,24.4,Archived NCHS
2018,1,1,,Texas,4975.0,28701845,17.3,Archived NCHS
2018,1,1,,Utah,416.0,3161105,13.2,Archived NCHS
2018,1,1,,Vermont,134.0,626299,21.4,Archived NCHS
2018,1,1,,Virginia,1641.0,8517685,19.3,Archived NCHS
2018,1,1,,Washington,1222.0,7535591,16.2,Archived NCHS
2018,1,1,,West Virginia,611.0,1805832,33.8,Archived NCHS
2018,1,1,,Wisconsin,1234.0,5813568,21.2,Archived NCHS
2018,1,1,,Wyoming,107.0,577737,18.5,Archived NCHS
2018,2,2,,Alabama,1335.0,4887871,27.3,Archived NCHS
2018,2,2,,Alaska,106.0,737438,14.4,Archived NCHS
2018,2,2,,Arizona,1433.0,7171646,20.0,Archived NCHS
2018,2,2,,Arkansas,770.0,3013825,25.5,Archived NCHS
2018,2,2,,California,6827.0,39557045,17.3,Archived NCHS
2018,2,2,,Colorado,861.0,5695564,15.1,Archived NCHS
2018,2,2,,Connecticut,789.0,3572665,22.1,Archived NCHS
2018,2,2,,Delaware,193.0,967171,20.0,Archived NCHS
2018,2,2,,District of Columbia,127.0,702455,18.1,Archived NCHS
2018,2,2,,Florida,4562.0,21299325,21.4,Archived NCHS
2018,2,2,,Georgia,2058.0,10519475,19.6,Archived NCHS
2018,2,2,,Hawaii,248.0,1420491,17.5,Archived NCHS
2018,2,2,,Idaho,313.0,1754208,17.8,Archived NCHS
2018,2,2,,Illinois,2743.0,12741080,21.5,Archived NCHS
2018,2,2,,Indiana,1541.0,6691878,23.0,Archived NCHS
2018,2,2,,Iowa,688.0,3156145,21.8,Archived NCHS
2018,2,2,,Kansas,637.0,2911505,21.9,Archived NCHS
2018,2,2,,Kentucky,1210.0,4468402,27.1,Archived NCHS
2018,2,2,,Louisiana,1122.0,4659978,24.1,Archived NCHS
2018,2,2,,Maine,319.0,1338404,23.8,Archived NCHS
2018,2,2,,Maryland,1186.0,6042718,19.6,Archived NCHS
2018,2,2,,Massachusetts,1431.0,6902149,20.7,Archived NCHS
2018,2,2,,Michigan,2184.0,9995915,21.8,Archived NCHS
2018,2,2,,Minnesota,1039.0,5611179,18.5,Archived NCHS
2018,2,2,,Mississippi,777.0,2986530,26.0,Archived NCHS
2018,2,2,,Missouri,1547.0,6126452,25.3,Archived NCHS
2018,2,2,,Montana,213.0,1062305,20.1,Archived NCHS
2018,2,2,,Nebraska,365.0,1929268,18.9,Archived NCHS
2018,2,2,,Nevada,596.0,3034392,19.6,Archived NCHS
2018,2,2,,New Hampshire,277.0,1356458,20.4,Archived NCHS
2018,2,2,,New Jersey,1785.0,8908520,20.0,Archived NCHS
2018,2,2,,New Mexico,403.0,2095428,19.2,Archived NCHS
2018,2,2,,New York,3828.0,19542209,19.6,Archived NCHS
2018,2,2,,North Carolina,2188.0,10383620,21.1,Archived NCHS
2018,2,2,,North Dakota,139.0,760077,18.3,Archived NCHS
2018,2,2,,Ohio,3078.0,11689442,26.3,Archived NCHS
2018,2,2,,Oklahoma,981.0,3943079,24.9,Archived NCHS
2018,2,2,,Oregon,837.0,4190713,20.0,Archived NCHS
2018,2,2,,Pennsylvania,3185.0,12807060,24.9,Archived NCHS
2018,2,2,,Rhode Island,238.0,1058287,22.5,Archived NCHS
2018,2,2,,South Carolina,1145.0,5084127,22.5,Archived NCHS
2018,2,2,,South Dakota,152.0,882235,17.2,Archived NCHS
2018,2,2,,Tennessee,1698.0,6770010,25.1,Archived NCHS
2018,2,2,,Texas,5018.0,28701845,17.5,Archived NCHS
2018,2,2,,Utah,379.0,3161105,12.0,Archived NCHS
2018,2,2,,Vermont,142.0,626299,22.7,Archived NCHS
2018,2,2,,Virginia,1555.0,8517685,18.3,Archived NCHS
2018,2,2,,Washington,1307.0,7535591,17.3,Archived NCHS
2018,2,2,,West Virginia,582.0,1805832,32.2,Archived NCHS
2018,2,2,,Wisconsin,1176.0,5813568,20.2,Archived NCHS
2018,2,2,,Wyoming,94.0,577737,16.3,Archived NCHS
2018,3,3,,Alabama,1302.0,4887871,26.6,Archived NCHS
2018,3,3,,Alaska,95.0,737438,12.9,Archived NCHS
2018,3,3,,Arizona,1299.0,7171646,18.1,Archived NCHS
2018,3,3,,Arkansas,781.0,3013825,25.9,Archived NCHS
2018,3,3,,California,6313.0,39557045,16.0,Archived NCHS
2018,3,3,,Colorado,816.0,5695564,14.3,Archived NCHS
2018,3,3,,Connecticut,676.0,3572665,18.9,Archived NCHS
2018,3,3,,Delaware,212.0,967171,21.9,Archived NCHS
2018,3,3,,District of Columbia,101.0,702455,14.4,Archived NCHS
2018,3,3,,Florida,4605.0,21299325,21.6,Archived NCHS
2018,3,3,,Georgia,1946.0,10519475,18.5,Archived NCHS
2018,3,3,,Hawaii,230.0,1420491,16.2,Archived NCHS
2018,3,3,,Idaho,269.0,1754208,15.3,Archived NCHS
2018,3,3,,Illinois,2529.0,12741080,19.8,Archived NCHS
2018,3,3,,Indiana,1511.0,6691878,22.6,Archived NCHS
2018,3,3,,Iowa,661.0,3156145,20.9,Archived NCHS
2018,3,3,,Kansas,614.0,2911505,21.1,Archived NCHS
2018,3,3,,Kentucky,1088.0,4468402,24.3,Archived NCHS
2018,3,3,,Louisiana,1163.0,4659978,25.0,Archived NCHS
2018,3,3,,Maine,298.0,1338404,22.3,Archived NCHS
2018,3,3,,Maryland,1097.0,6042718,18.2,Archived NCHS
2018,3,3,,Massachusetts,1300.0,6902149,18.8,Archived NCHS
2018,3,3,,Michigan,2222.0,9995915,22.2,Archived NCHS
2018,3,3,,Minnesota,1023.0,5611179,18.2,Archived NCHS
2018,3,3,,Mississippi,774.0,2986530,25.9,Archived NCHS
2018,3,3,,Missouri,1606.0,6126452,26.2,Archived NCHS
2018,3,3,,Montana,184.0,1062305,17.3,Archived NCHS
2018,3,3,,Nebraska,387.0,1929268,20.1,Archived NCHS
2018,3,3,,Nevada,535.0,3034392,17.6,Archived NCHS
2018,3,3,,New Hampshire,240.0,1356458,17.7,Archived NCHS
2018,3,3,,New Jersey,1653.0,8908520,18.6,Archived NCHS
2018,3,3,,New Mexico,433.0,2095428,20.7,Archived NCHS
2018,3,3,,New York,3444.0,19542209,17.6,Archived NCHS
2018,3,3,,North Carolina,2099.0,10383620,20.2,Archived NCHS
2018,3,3,,North Dakota,137.0,760077,18.0,Archived NCHS
2018,3,3,,Ohio,2845.0,11689442,24.3,Archived NCHS
2018,3,3,,Oklahoma,980.0,3943079,24.9,Archived NCHS
2018,3,3,,Oregon,794.0,4190713,18.9,Archived NCHS
2018,3,3,,Pennsylvania,3020.0,12807060,23.6,Archived NCHS
2018,3,3,,Rhode Island,210.0,1058287,19.8,Archived NCHS
2018,3,3,,South Carolina,1142.0,5084127,22.5,Archived NCHS
2018,3,3,,South Dakota,174.0,882235,19.7,Archived NCHS
2018,3,3,,Tennessee,1654.0,6770010,24.4,Archived NCHS
2018,3,3,,Texas,4909.0,28701845,17.1,Archived NCHS
2018,3,3,,Utah,366.0,3161105,11.6,Archived NCHS
2018,3,3,,Vermont,124.0,626299,19.8,Archived NCHS
2018,3,3,,Virginia,1519.0,8517685,17.8,Archived NCHS
2018,3,3,,Washington,1198.0,7535591,15.9,Archived NCHS
2018,3,3,,West Virginia,590.0,1805832,32.7,Archived NCHS
2018,3,3,,Wisconsin,1268.0,5813568,21.8,Archived NCHS
2018,3,3,,Wyoming,118.0,577737,20.4,Archived NCHS
2018,4,4,,Alabama,1319.0,4887871,27.0,Archived NCHS
2018,4,4,,Alaska,83.0,737438,11.3,Archived NCHS
2018,4,4,,Arizona,1299.0,7171646,18.1,Archived NCHS
2018,4,4,,Arkansas,746.0,3013825,24.8,Archived NCHS
2018,4,4,,California,5820.0,39557045,14.7,Archived NCHS
2018,4,4,,Colorado,839.0,5695564,14.7,Archived NCHS
2018,4,4,,Connecticut,665.0,3572665,18.6,Archived NCHS
2018,4,4,,Delaware,206.0,967171,21.3,Archived NCHS
2018,4,4,,District of Columbia,112.0,702455,15.9,Archived NCHS
2018,4,4,,Florida,4521.0,21299325,21.2,Archived NCHS
2018,4,4,,Georgia,1958.0,10519475,18.6,Archived NCHS
2018,4,4,,Hawaii,215.0,1420491,15.1,Archived NCHS
2018,4,4,,Idaho,293.0,1754208,16.7,Archived NCHS
2018,4,4,,Illinois,2507.0,12741080,19.7,Archived NCHS
2018,4,4,,Indiana,1468.0,6691878,21.9,Archived NCHS
2018,4,4,,Iowa,642.0,3156145,20.3,Archived NCHS
2018,4,4,,Kansas,641.0,2911505,22.0,Archived NCHS
2018,4,4,,Kentucky,1116.0,4468402,25.0,Archived NCHS
2018,4,4,,Louisiana,1023.0,4659978,22.0,Archived NCHS
2018,4,4,,Maine,304.0,1338404,22.7,Archived NCHS
2018,4,4,,Maryland,1106.0,6042718,18.3,Archived NCHS
2018,4,4,,Massachusetts,1244.0,6902149,18.0,Archived NCHS
2018,4,4,,Michigan,2131.0,9995915,21.3,Archived NCHS
2018,4,4,,Minnesota,938.0,5611179,16.7,Archived NCHS
2018,4,4,,Mississippi,742.0,2986530,24.8,Archived NCHS
2018,4,4,,Missouri,1441.0,6126452,23.5,Archived NCHS
2018,4,4,,Montana,217.0,1062305,20.4,Archived NCHS
2018,4,4,,Nebraska,360.0,1929268,18.7,Archived NCHS
2018,4,4,,Nevada,520.0,3034392,17.1,Archived NCHS
2018,4,4,,New Hampshire,266.0,1356458,19.6,Archived NCHS
2018,4,4,,New Jersey,1676.0,8908520,18.8,Archived NCHS
2018,4,4,,New Mexico,407.0,2095428,19.4,Archived NCHS
2018,4,4,,New York,3480.0,19542209,17.8,Archived NCHS
2018,4,4,,North Carolina,2070.0,10383620,19.9,Archived NCHS
2018,4,4,,North Dakota,130.0,760077,17.1,Archived NCHS
2018,4,4,,Ohio,2782.0,11689442,23.8,Archived NCHS
2018,4,4,,Oklahoma,927.0,3943079,23.5,Archived NCHS
2018,4,4,,Oregon,739.0,4190713,17.6,Archived NCHS
2018,4,4,,Pennsylvania,2977.0,12807060,23.2,Archived NCHS
2018,4,4,,Rhode Island,214.0,1058287,20.2,Archived NCHS
2018,4,4,,South Carolina,1146.0,5084127,22.5,Archived NCHS
2018,4,4,,South Dakota,192.0,882235,21.8,Archived NCHS
2018,4,4,,Tennessee,1607.0,6770010,23.7,Archived NCHS
2018,4,4,,Texas,4631.0,28701845,16.1,Archived NCHS
2018,4,4,,Utah,403.0,3161105,12.7,Archived NCHS
2018,4,4,,Vermont,130.0,626299,20.8,Archived NCHS
2018,4,4,,Virginia,1462.0,8517685,17.2,Archived NCHS
2018,4,4,,Washington,1210.0,7535591,16.1,Archived NCHS
2018,4,4,,West Virginia,492.0,1805832,27.2,Archived NCHS
2018,4,4,,Wisconsin,1171.0,5813568,20.1,Archived NCHS
2018,4,4,,Wyoming,102.0,577737,17.7,Archived NCHS
2018,5,5,,Alabama,1171.0,4887871,24.0,Archived NCHS
2018,5,5,,Alaska,85.0,737438,11.5,Archived NCHS
2018,5,5,,Arizona,1283.0,7171646,17.9,Archived NCHS
2018,5,5,,Arkansas,677.0,3013825,22.5,Archived NCHS
2018,5,5,,California,5939.0,39557045,15.0,Archived NCHS
2018,5,5,,Colorado,842.0,5695564,14.8,Archived NCHS
2018,5,5,,Connecticut,654.0,3572665,18.3,Archived NCHS
2018,5,5,,Delaware,176.0,967171,18.2,Archived NCHS
2018,5,5,,District of Columbia,104.0,702455,14.8,Archived NCHS
2018,5,5,,Florida,4554.0,21299325,21.4,Archived NCHS
2018,5,5,,Georgia,1906.0,10519475,18.1,Archived NCHS
2018,5,5,,Hawaii,247.0,1420491,17.4,Archived NCHS
2018,5,5,,Idaho,296.0,1754208,16.9,Archived NCHS
2018,5,5,,Illinois,2245.0,12741080,17.6,Archived NCHS
2018,5,5,,Indiana,1436.0,6691878,21.5,Archived NCHS
2018,5,5,,Iowa,614.0,3156145,19.5,Archived NCHS
2018,5,5,,Kansas,582.0,2911505,20.0,Archived NCHS
2018,5,5,,Kentucky,1047.0,4468402,23.4,Archived NCHS
2018,5,5,,Louisiana,1003.0,4659978,21.5,Archived NCHS
2018,5,5,,Maine,311.0,1338404,23.2,Archived NCHS
2018,5,5,,Maryland,1028.0,6042718,17.0,Archived NCHS
2018,5,5,,Massachusetts,1259.0,6902149,18.2,Archived NCHS
2018,5,5,,Michigan,2066.0,9995915,20.7,Archived NCHS
2018,5,5,,Minnesota,942.0,5611179,16.8,Archived NCHS
2018,5,5,,Mississippi,659.0,2986530,22.1,Archived NCHS
2018,5,5,,Missouri,1377.0,6126452,22.5,Archived NCHS
2018,5,5,,Montana,192.0,1062305,18.1,Archived NCHS
2018,5,5,,Nebraska,339.0,1929268,17.6,Archived NCHS
2018,5,5,,Nevada,507.0,3034392,16.7,Archived NCHS
2018,5,5,,New Hampshire,286.0,1356458,21.1,Archived NCHS
2018,5,5,,New Jersey,1594.0,8908520,17.9,Archived NCHS
2018,5,5,,New Mexico,390.0,2095428,18.6,Archived NCHS
2018,5,5,,New York,3374.0,19542209,17.3,Archived NCHS
2018,5,5,,North Carolina,2065.0,10383620,19.9,Archived NCHS
2018,5,5,,North Dakota,141.0,760077,18.6,Archived NCHS
2018,5,5,,Ohio,2548.0,11689442,21.8,Archived NCHS
2018,5,5,,Oklahoma,970.0,3943079,24.6,Archived NCHS
2018,5,5,,Oregon,707.0,4190713,16.9,Archived NCHS
2018,5,5,,Pennsylvania,2901.0,12807060,22.7,Archived NCHS
2018,5,5,,Rhode Island,206.0,1058287,19.5,Archived NCHS
2018,5,5,,South Carolina,1170.0,5084127,23.0,Archived NCHS
2018,5,5,,South Dakota,147.0,882235,16.7,Archived NCHS
2018,5,5,,Tennessee,1524.0,6770010,22.5,Archived NCHS
2018,5,5,,Texas,4496.0,28701845,15.7,Archived NCHS
2018,5,5,,Utah,355.0,3161105,11.2,Archived NCHS
2018,5,5,,Vermont,107.0,626299,17.1,Archived NCHS
2018,5,5,,Virginia,1479.0,8517685,17.4,Archived NCHS
2018,5,5,,Washington,1158.0,7535591,15.4,Archived NCHS
2018,5,5,,West Virginia,494.0,1805832,27.4,Archived NCHS
2018,5,5,,Wisconsin,1117.0,5813568,19.2,Archived NCHS
2018,5,5,,Wyoming,112.0,577737,19.4,Archived NCHS
2018,6,6,,Alabama,1203.0,4887871,24.6,Archived NCHS
2018,6,6,,Alaska,66.0,737438,8.9,Archived NCHS
2018,6,6,,Arizona,1225.0,7171646,17.1,Archived NCHS
2018,6,6,,Arkansas,685.0,3013825,22.7,Archived NCHS
2018,6,6,,California,5542.0,39557045,14.0,Archived NCHS
2018,6,6,,Colorado,809.0,5695564,14.2,Archived NCHS
2018,6,6,,Connecticut,674.0,3572665,18.9,Archived NCHS
2018,6,6,,Delaware,187.0,967171,19.3,Archived NCHS
2018,6,6,,District of Columbia,122.0,702455,17.4,Archived NCHS
2018,6,6,,Florida,4531.0,21299325,21.3,Archived NCHS
2018,6,6,,Georgia,1930.0,10519475,18.3,Archived NCHS
2018,6,6,,Hawaii,201.0,1420491,14.2,Archived NCHS
2018,6,6,,Idaho,289.0,1754208,16.5,Archived NCHS
2018,6,6,,Illinois,2322.0,12741080,18.2,Archived NCHS
2018,6,6,,Indiana,1456.0,6691878,21.8,Archived NCHS
2018,6,6,,Iowa,660.0,3156145,20.9,Archived NCHS
2018,6,6,,Kansas,572.0,2911505,19.6,Archived NCHS
2018,6,6,,Kentucky,1038.0,4468402,23.2,Archived NCHS
2018,6,6,,Louisiana,1030.0,4659978,22.1,Archived NCHS
2018,6,6,,Maine,308.0,1338404,23.0,Archived NCHS
2018,6,6,,Maryland,1072.0,6042718,17.7,Archived NCHS
2018,6,6,,Massachusetts,1278.0,6902149,18.5,Archived NCHS
2018,6,6,,Michigan,2140.0,9995915,21.4,Archived NCHS
2018,6,6,,Minnesota,905.0,5611179,16.1,Archived NCHS
2018,6,6,,Mississippi,717.0,2986530,24.0,Archived NCHS
2018,6,6,,Missouri,1380.0,6126452,22.5,Archived NCHS
2018,6,6,,Montana,205.0,1062305,19.3,Archived NCHS
2018,6,6,,Nebraska,344.0,1929268,17.8,Archived NCHS
2018,6,6,,Nevada,508.0,3034392,16.7,Archived NCHS
2018,6,6,,New Hampshire,272.0,1356458,20.1,Archived NCHS
2018,6,6,,New Jersey,1685.0,8908520,18.9,Archived NCHS
2018,6,6,,New Mexico,411.0,2095428,19.6,Archived NCHS
2018,6,6,,New York,3461.0,19542209,17.7,Archived NCHS
2018,6,6,,North Carolina,2064.0,10383620,19.9,Archived NCHS
2018,6,6,,North Dakota,122.0,760077,16.1,Archived NCHS
2018,6,6,,Ohio,2648.0,11689442,22.7,Archived NCHS
2018,6,6,,Oklahoma,883.0,3943079,22.4,Archived NCHS
2018,6,6,,Oregon,719.0,4190713,17.2,Archived NCHS
2018,6,6,,Pennsylvania,2896.0,12807060,22.6,Archived NCHS
2018,6,6,,Rhode Island,216.0,1058287,20.4,Archived NCHS
2018,6,6,,South Carolina,1106.0,5084127,21.8,Archived NCHS
2018,6,6,,South Dakota,153.0,882235,17.3,Archived NCHS
2018,6,6,,Tennessee,1623.0,6770010,24.0,Archived NCHS
2018,6,6,,Texas,4392.0,28701845,15.3,Archived NCHS
2018,6,6,,Utah,394.0,3161105,12.5,Archived NCHS
2018,6,6,,Vermont,139.0,626299,22.2,Archived NCHS
2018,6,6,,Virginia,1513.0,8517685,17.8,Archived NCHS
2018,6,6,,Washington,1152.0,7535591,15.3,Archived NCHS
2018,6,6,,West Virginia,505.0,1805832,28.0,Archived NCHS
2018,6,6,,Wisconsin,1188.0,5813568,20.4,Archived NCHS
2018,6,6,,Wyoming,90.0,577737,15.6,Archived NCHS
2018,7,7,,Alabama,1130.0,4887871,23.1,Archived NCHS
2018,7,7,,Alaska,85.0,737438,11.5,Archived NCHS
2018,7,7,,Arizona,1155.0,7171646,16.1,Archived NCHS
2018,7,7,,Arkansas,697.0,3013825,23.1,Archived NCHS
2018,7,7,,California,5591.0,39557045,14.1,Archived NCHS
2018,7,7,,Colorado,806.0,5695564,14.2,Archived NCHS
2018,7,7,,Connecticut,628.0,3572665,17.6,Archived NCHS
2018,7,7,,Delaware,217.0,967171,22.4,Archived NCHS
2018,7,7,,District of Columbia,110.0,702455,15.7,Archived NCHS
2018,7,7,,Florida,4329.0,21299325,20.3,Archived NCHS
2018,7,7,,Georgia,1872.0,10519475,17.8,Archived NCHS
2018,7,7,,Hawaii,234.0,1420491,16.5,Archived NCHS
2018,7,7,,Idaho,308.0,1754208,17.6,Archived NCHS
2018,7,7,,Illinois,2262.0,12741080,17.8,Archived NCHS
2018,7,7,,Indiana,1310.0,6691878,19.6,Archived NCHS
2018,7,7,,Iowa,678.0,3156145,21.5,Archived NCHS
2018,7,7,,Kansas,654.0,2911505,22.5,Archived NCHS
2018,7,7,,Kentucky,991.0,4468402,22.2,Archived NCHS
2018,7,7,,Louisiana,966.0,4659978,20.7,Archived NCHS
2018,7,7,,Maine,312.0,1338404,23.3,Archived NCHS
2018,7,7,,Maryland,1060.0,6042718,17.5,Archived NCHS
2018,7,7,,Massachusetts,1231.0,6902149,17.8,Archived NCHS
2018,7,7,,Michigan,2136.0,9995915,21.4,Archived NCHS
2018,7,7,,Minnesota,910.0,5611179,16.2,Archived NCHS
2018,7,7,,Mississippi,665.0,2986530,22.3,Archived NCHS
2018,7,7,,Missouri,1380.0,6126452,22.5,Archived NCHS
2018,7,7,,Montana,225.0,1062305,21.2,Archived NCHS
2018,7,7,,Nebraska,335.0,1929268,17.4,Archived NCHS
2018,7,7,,Nevada,456.0,3034392,15.0,Archived NCHS
2018,7,7,,New Hampshire,295.0,1356458,21.7,Archived NCHS
2018,7,7,,New Jersey,1668.0,8908520,18.7,Archived NCHS
2018,7,7,,New Mexico,387.0,2095428,18.5,Archived NCHS
2018,7,7,,New York,3378.0,19542209,17.3,Archived NCHS
2018,7,7,,North Carolina,2026.0,10383620,19.5,Archived NCHS
2018,7,7,,North Dakota,122.0,760077,16.1,Archived NCHS
2018,7,7,,Ohio,2485.0,11689442,21.3,Archived NCHS
2018,7,7,,Oklahoma,1010.0,3943079,25.6,Archived NCHS
2018,7,7,,Oregon,686.0,4190713,16.4,Archived NCHS
2018,7,7,,Pennsylvania,2876.0,12807060,22.5,Archived NCHS
2018,7,7,,Rhode Island,215.0,1058287,20.3,Archived NCHS
2018,7,7,,South Carolina,1096.0,5084127,21.6,Archived NCHS
2018,7,7,,South Dakota,153.0,882235,17.3,Archived NCHS
2018,7,7,,Tennessee,1489.0,6770010,22.0,Archived NCHS
2018,7,7,,Texas,4305.0,28701845,15.0,Archived NCHS
2018,7,7,,Utah,362.0,3161105,11.5,Archived NCHS
2018,7,7,,Vermont,118.0,626299,18.8,Archived NCHS
2018,7,7,,Virginia,1447.0,8517685,17.0,Archived NCHS
2018,7,7,,Washington,1121.0,7535591,14.9,Archived NCHS
2018,7,7,,West Virginia,488.0,1805832,27.0,Archived NCHS
2018,7,7,,Wisconsin,1115.0,5813568,19.2,Archived NCHS
2018,7,7,,Wyoming,109.0,577737,18.9,Archived NCHS
2018,8,8,,Alabama,1115.0,4887871,22.8,Archived NCHS
2018,8,8,,Alaska,95.0,737438,12.9,Archived NCHS
2018,8,8,,Arizona,1101.0,7171646,15.4,Archived NCHS
2018,8,8,,Arkansas,676.0,3013825,22.4,Archived NCHS
2018,8,8,,California,5656.0,39557045,14.3,Archived NCHS
2018,8,8,,Colorado,762.0,5695564,13.4,Archived NCHS
2018,8,8,,Connecticut,630.0,3572665,17.6,Archived NCHS
2018,8,8,,Delaware,213.0,967171,22.0,Archived NCHS
2018,8,8,,District of Columbia,69.0,702455,9.8,Archived NCHS
2018,8,8,,Florida,4088.0,21299325,19.2,Archived NCHS
2018,8,8,,Georgia,1605.0,10519475,15.3,Archived NCHS
2018,8,8,,Hawaii,232.0,1420491,16.3,Archived NCHS
2018,8,8,,Idaho,284.0,1754208,16.2,Archived NCHS
2018,8,8,,Illinois,2323.0,12741080,18.2,Archived NCHS
2018,8,8,,Indiana,1309.0,6691878,19.6,Archived NCHS
2018,8,8,,Iowa,669.0,3156145,21.2,Archived NCHS
2018,8,8,,Kansas,578.0,2911505,19.9,Archived NCHS
2018,8,8,,Kentucky,969.0,4468402,21.7,Archived NCHS
2018,8,8,,Louisiana,882.0,4659978,18.9,Archived NCHS
2018,8,8,,Maine,298.0,1338404,22.3,Archived NCHS
2018,8,8,,Maryland,1099.0,6042718,18.2,Archived NCHS
2018,8,8,,Massachusetts,1191.0,6902149,17.3,Archived NCHS
2018,8,8,,Michigan,2059.0,9995915,20.6,Archived NCHS
2018,8,8,,Minnesota,962.0,5611179,17.1,Archived NCHS
2018,8,8,,Mississippi,656.0,2986530,22.0,Archived NCHS
2018,8,8,,Missouri,1336.0,6126452,21.8,Archived NCHS
2018,8,8,,Montana,196.0,1062305,18.5,Archived NCHS
2018,8,8,,Nebraska,360.0,1929268,18.7,Archived NCHS
2018,8,8,,Nevada,483.0,3034392,15.9,Archived NCHS
2018,8,8,,New Hampshire,284.0,1356458,20.9,Archived NCHS
2018,8,8,,New Jersey,1540.0,8908520,17.3,Archived NCHS
2018,8,8,,New Mexico,397.0,2095428,18.9,Archived NCHS
2018,8,8,,New York,3270.0,19542209,16.7,Archived NCHS
2018,8,8,,North Carolina,1892.0,10383620,18.2,Archived NCHS
2018,8,8,,North Dakota,144.0,760077,18.9,Archived NCHS
2018,8,8,,Ohio,2537.0,11689442,21.7,Archived NCHS
2018,8,8,,Oklahoma,831.0,3943079,21.1,Archived NCHS
2018,8,8,,Oregon,737.0,4190713,17.6,Archived NCHS
2018,8,8,,Pennsylvania,2788.0,12807060,21.8,Archived NCHS
2018,8,8,,Rhode Island,183.0,1058287,17.3,Archived NCHS
2018,8,8,,South Carolina,977.0,5084127,19.2,Archived NCHS
2018,8,8,,South Dakota,165.0,882235,18.7,Archived NCHS
2018,8,8,,Tennessee,1384.0,6770010,20.4,Archived NCHS
2018,8,8,,Texas,4079.0,28701845,14.2,Archived NCHS
2018,8,8,,Utah,359.0,3161105,11.4,Archived NCHS
2018,8,8,,Vermont,113.0,626299,18.0,Archived NCHS
2018,8,8,,Virginia,1396.0,8517685,16.4,Archived NCHS
2018,8,8,,Washington,1122.0,7535591,14.9,Archived NCHS
2018,8,8,,West Virginia,442.0,1805832,24.5,Archived NCHS
2018,8,8,,Wisconsin,1079.0,5813568,18.6,Archived NCHS
2018,8,8,,Wyoming,102.0,577737,17.7,Archived NCHS
2018,9,9,,Alabama,1000.0,4887871,20.5,Archived NCHS
2018,9,9,,Alaska,93.0,737438,12.6,Archived NCHS
2018,9,9,,Arizona,1234.0,7171646,17.2,Archived NCHS
2018,9,9,,Arkansas,622.0,3013825,20.6,Archived NCHS
2018,9,9,,California,5701.0,39557045,14.4,Archived NCHS
2018,9,9,,Colorado,736.0,5695564,12.9,Archived NCHS
2018,9,9,,Connecticut,631.0,3572665,17.7,Archived NCHS
2018,9,9,,Delaware,187.0,967171,19.3,Archived NCHS
2018,9,9,,District of Columbia,93.0,702455,13.2,Archived NCHS
2018,9,9,,Florida,4070.0,21299325,19.1,Archived NCHS
2018,9,9,,Georgia,1582.0,10519475,15.0,Archived NCHS
2018,9,9,,Hawaii,218.0,1420491,15.3,Archived NCHS
2018,9,9,,Idaho,284.0,1754208,16.2,Archived NCHS
2018,9,9,,Illinois,2200.0,12741080,17.3,Archived NCHS
2018,9,9,,Indiana,1246.0,6691878,18.6,Archived NCHS
2018,9,9,,Iowa,603.0,3156145,19.1,Archived NCHS
2018,9,9,,Kansas,589.0,2911505,20.2,Archived NCHS
2018,9,9,,Kentucky,951.0,4468402,21.3,Archived NCHS
2018,9,9,,Louisiana,780.0,4659978,16.7,Archived NCHS
2018,9,9,,Maine,283.0,1338404,21.1,Archived NCHS
2018,9,9,,Maryland,994.0,6042718,16.4,Archived NCHS
2018,9,9,,Massachusetts,1219.0,6902149,17.7,Archived NCHS
2018,9,9,,Michigan,1999.0,9995915,20.0,Archived NCHS
2018,9,9,,Minnesota,898.0,5611179,16.0,Archived NCHS
2018,9,9,,Mississippi,578.0,2986530,19.4,Archived NCHS
2018,9,9,,Missouri,1244.0,6126452,20.3,Archived NCHS
2018,9,9,,Montana,193.0,1062305,18.2,Archived NCHS
2018,9,9,,Nebraska,341.0,1929268,17.7,Archived NCHS
2018,9,9,,Nevada,511.0,3034392,16.8,Archived NCHS
2018,9,9,,New Hampshire,230.0,1356458,17.0,Archived NCHS
2018,9,9,,New Jersey,1525.0,8908520,17.1,Archived NCHS
2018,9,9,,New Mexico,402.0,2095428,19.2,Archived NCHS
2018,9,9,,New York,3233.0,19542209,16.5,Archived NCHS
2018,9,9,,North Carolina,1771.0,10383620,17.1,Archived NCHS
2018,9,9,,North Dakota,117.0,760077,15.4,Archived NCHS
2018,9,9,,Ohio,2431.0,11689442,20.8,Archived NCHS
2018,9,9,,Oklahoma,855.0,3943079,21.7,Archived NCHS
